disease,url
Atrofia girata de la coroides y la retina,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=414
Atrofia hemifacial progresiva,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1214
Atrofia macular en confetti,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=221142
Atrofia macular hereditaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=228277
Atrofia macular primaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=228272
Atrofia microvellosa congénita,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2290
Atrofia monomélica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=65684
Atrofia multisistémica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=102
Atrofia multisistémica tipo cerebeloso,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=227510
Atrofia multisistémica tipo parkinsoniano,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98933
Atrofia muscular bulbar y espinal ligada al cromosoma X,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=481
Atrofia muscular bulboespinal,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=206701
Atrofia muscular bulboespinal del adulto,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=206707
Atrofia muscular bulboespinal generalizada,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=206710
Atrofia muscular bulboespinal infantil,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=206704
Atrofia muscular bulboespinal ligada al cromosoma X,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=481
Atrofia muscular espinal asociada a SMAX2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1145
Atrofia muscular espinal asociada con anomalías del sistema nervioso central,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=207012
Atrofia muscular espinal autosómica dominante tipo Finkel de inicio tardío,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=209335
Atrofia muscular espinal benigna congénita autosómica dominante,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1216
Atrofia muscular espinal benigna congénita con contracturas,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1216
Atrofia muscular espinal congénita no regresiva,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1216
Atrofia muscular espinal con insuficiencia respiratoria tipo 2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=404521
Atrofia muscular espinal crónica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=83418
Atrofia muscular espinal crónica infantil,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=83418
Atrofia muscular espinal de inicio en la lactancia ligada al cromosoma X,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1145
Atrofia muscular espinal de inicio prenatal con fracturas óseas congénitas,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=486811
Atrofia muscular espinal del adulto,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=83420
Atrofia muscular espinal diafragmática tipo 2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=404521
Atrofia muscular espinal distal,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=53739
Atrofia muscular espinal distal autosómica dominante,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=140465
Atrofia muscular espinal distal autosómica recesiva,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=140468
Atrofia muscular espinal distal autosómica recesiva tipo 2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=139552
Atrofia muscular espinal distal autosómica recesiva tipo 3,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=139547
Atrofia muscular espinal distal autosómica recesiva tipo 5,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=314485
Atrofia muscular espinal distal benigna autosómica dominante,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1216
Atrofia muscular espinal distal juvenil autosómica dominante tipo 1,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=139518
Atrofia muscular espinal distal ligada al cromosoma X tipo 3,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=139557
Atrofia muscular espinal distal tipo 2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=139525
Atrofia muscular espinal distal tipo 3,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=139547
Atrofia muscular espinal distal tipo 4,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=206580
Atrofia muscular espinal distal tipo 5,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=139536
Atrofia muscular espinal escapuloperoneal,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=431255
Atrofia muscular espinal infantil,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=83330
Atrofia muscular espinal intermedia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=83418
Atrofia muscular espinal juvenil,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=83419
Atrofia muscular espinal ligada al cromosoma X con insuficiencia respiratoria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=404521
Atrofia muscular espinal ligada al cromosoma X tipo 2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1145
Atrofia muscular espinal proximal,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=70
Atrofia muscular espinal proximal asociada a BICD2 autosómica dominante de inicio en la infancia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=363454
Atrofia muscular espinal proximal asociada a BICD2 con predominio en extremidades inferiores autosómica dominante con contracturas,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=363454
Atrofia muscular espinal proximal asociada a DYNC1H1 autosómica dominante de inicio en la infancia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=209341
Atrofia muscular espinal proximal asociada a DYNC1H1 con predominio en extremidades inferiores autosómica dominante,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=209341
Atrofia muscular espinal proximal autosómica dominante,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=211037
Atrofia muscular espinal proximal autosómica dominante con predominancia de las extremidades inferiores,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=363447
Atrofia muscular espinal proximal autosómica dominante de inicio en el adulto,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=209335
Atrofia muscular espinal proximal autosómica dominante de inicio en la infancia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=363447
Atrofia muscular espinal proximal tipo 1,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=83330
Atrofia muscular espinal proximal tipo 2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=83418
Atrofia muscular espinal proximal tipo 3,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=83419
Atrofia muscular espinal proximal tipo 4,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=83420
"Atrofia muscular espinal, tipo Jokela",https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=276435
Atrofia muscular espinobulbar asociada a SMAX1,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=481
Atrofia muscular juvenil de las extremidades superiores distales,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=65684
Atrofia muscular progresiva,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=454706
Atrofia musculas espinal distal con parálisis en las cuerdas vocales,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=139589
Atrofia olivopontocerebelosa,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=227510
Atrofia óptica autosómica dominante,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98672
Atrofia óptica autosómica dominante tipo 3,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=67036
Atrofia óptica autosómica dominante tipo clásico,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98673
Atrofia óptica autosómica dominante tipo Kjer,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98673
Atrofia óptica autosómica dominante y catarata,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=67036
Atrofia óptica autosómica dominante y neuropatía periférica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=250932
Atrofia óptica autosómica recesiva aislada,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98676
Atrofia óptica autosómica recesiva no sindrómica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98676
Atrofia óptica autosómica recesiva tipo 3,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=67047
Atrofia óptica autosómica recesiva tipo OPA7,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=227976
Atrofia óptica de Kjer,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98673
Atrofia óptica de Leber,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=104
Atrofia óptica infantil con corea y paraparesia espástica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=67047
Atrofia óptica infantil con corea y paraplejía espástica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=67047
Atrofia óptica ligada al cromosoma X de inicio temprano,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98890
Atrofia óptica tipo 1,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98673
Atrofia óptica tipo 2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98890
Atrofia óptica tipo no-Leber de inicio temprano,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98890
Atrofia pontoneocerebelosa,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98523
Atrofia progresiva bifocal de la coroides y la retina,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=75373
Atrofoderma folicular-carcinoma de células basales,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79459
Atrofoderma lineal de Moulin,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=140933
Atrofodermia folicular y carcinomas de células basales,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=113
Atrofodermia vermiculada,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79100
ATRT,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=99966
ATS,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=3342
ATS-MR,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=86818
AT V1,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=647
Aurícula derecha dividida,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=99098
Aurícula izquierda dividida,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=99099
Auriculo-osteo-displasia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=114
Ausencia casi total del cerebelo,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1398
Ausencia congénita bilateral de los conductos deferentes,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=48
Ausencia congénita de antebrazo y mano,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=294979
Ausencia congénita de cúbito y peroné,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=2879
Ausencia congénita de dolor con hiperhidrosis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=217399
Ausencia congénita de huellas dactilares,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=289465
Ausencia congénita de húmero,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=294973
Ausencia congénita de la mano,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=294983
Ausencia congénita de la parte inferior de la pierna y el pie,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=294981
Ausencia congénita de la parte superior del brazo y el antebrazo con presencia de la mano,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=294975
Ausencia congénita del escroto,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=495879
Ausencia congénita del muslo y la parte baja de la pierna con presencia del pie,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=294977
Ausencia congénita de tibia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=93322
Ausencia congénita de útero y vagina,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=247775
Ausencia congénita de vagina,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=96269
Ausencia congénita de válvula pulmonar,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=982
Ausencia de conducto mulleriano,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=73217
Ausencia de dolor congénito con discapacidad intelectual grave,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=453510
Ausencia de pies,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=294986
Ausencia de VCS,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=99114
Ausencia de vena cava superior,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=99114
Ausencia de vena innominada,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=99112
Ausencia escrotal congénita,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=495879
Ausencia/hipoplasia congénita del pulgar,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=294988
Ausencia/hipoplasia congénita unilateral de los dedos de la mano a excepción del pulgar,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=973
Ausencia subtotal del cerebelo,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1398
Autismo atípico,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=199627
Autoimmune hepatitis type 1,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=563576
Autoimmune hepatitis type 2,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=563581
Autoinflamación-deficiencia de anticuerpos asociada a PLCG2-disregulación inmunológica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=324530
Autosomal dominant intermediate Charcot-Marie-Tooth disease type D,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=100046
Autosomal dominant intermediate Charcot-Marie-Tooth disease with neuropathic pain,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=324585
Autosomal recessive extra-oral halitosis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=562538
AVED,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=96
AVMD,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=99000
AVN,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=399164
AVN idiopática,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=399307
AVN no traumática secundaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=399180
AVN primaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=399302
AVN secundaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=399169
AVN traumática,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=399175
AVSD,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98722
AxD,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=58
AxD tipo I,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=363717
AxD tipo II,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=363722
AZOOR,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=284454
Azoospermia-infecciones pulmonares-sinusitis,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=3471
Azygos continuation of the inferior vena cava,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=99121
EAJ con afectación respiratoria y renal,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=306504
Early-onset calcifying leukoencephalopathy-skeletal dysplasia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=556985
Early-onset sutural cataract,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98985
EATL,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=86880
EBA,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=529799
E-beta-talasemia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=231249
EBMD,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=98956
EBS,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=304
EBS-AR BP230,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=412181
EBS-AR exofilina 5,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=412189
EBS-AR KRT14,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=89838
EBS autosómica recesiva asociada a KRT14,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=89838
EBS autosómica recesiva K14,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=89838
EBS generalizada intermedia,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79399
EBS generalizada tipo no Dowling-Meara,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79399
EBS genereralizada grave,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79396
EBS-loc,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79400
EBS-migr,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=158681
EBS-MP,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=79397
EBSS,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=89839
EBVaGC,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=313920
ECAA,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=494424
ECCA,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=494424
ECJ esporádica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=204
ECJ familiar,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=282166
ECJ hereditaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=282166
ECP,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=86864
EC refractaria,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=398063
Ectasia anuloaórtica,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=229
Ectasia canalicular precalicial,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=1309
Ectasia de la aurícula izquierda,https://www.orpha.net/consor4.01/www/cgi-bin/OC_Exp.php?lng=ES&Expert=99102
